price,room_type,neighbourhood_cleansed,property_type,host_is_superhost,instant_bookable,accommodates,bathrooms,bedrooms,beds,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,availability_30,availability_60,availability_90,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,total_reviews_count,days_since_last_review,reviews_last_30_days,reviews_last_90_days,reviews_last_180_days,has_recent_reviews,review_activity_score,host_experience_years,amenities_count,distance_to_center,host_response_rate_num,host_acceptance_rate_num,days_since_first_review,review_density,price_per_person,price_per_bedroom,beds_per_person
338.0,Entire home/apt,Centrum-Oost,Entire rental unit,0,0,4,1.0,2.0,2.0,2,55,0.39,2,6,1,6,6,4.62,4.56,4.38,4.83,4.73,4.81,4.3,55.0,260.0,0.0,0.0,0.0,0,0.0,13.034907597535934,49,1.997245674272567,0.86,0.69,4409.0,0.012474484009979588,84.5,169.0,0.5
120.0,Entire home/apt,Centrum-Oost,Entire condo,0,0,2,1.5,1.0,1.0,2,17,0.13,1,2,0,2,2,4.59,4.59,4.18,4.59,4.59,4.59,4.29,17.0,88.0,0.0,1.0,1.0,0,0.5,12.10403832991102,44,2.3643198027340047,1.0,0.29,4011.0,0.004238344552480678,60.0,120.0,0.5
162.0,Entire home/apt,Oud-Oost,Entire condo,0,0,2,1.5,1.0,1.0,2,95,0.68,1,60,2,16,46,4.85,4.94,4.85,4.95,4.98,4.71,4.68,95.0,47.0,0.0,2.0,3.0,0,1.1666666666666667,14.38466803559206,22,1.0470336463080656,1.0,0.56,4388.0,0.021649954421148587,81.0,162.0,0.5
540.0,Entire home/apt,De Pijp - Rivierenbuurt,Entire rental unit,0,0,4,1.0,2.0,2.0,3,52,0.38,1,345,10,40,70,4.69,4.78,4.45,4.94,4.96,4.88,4.43,52.0,145.0,0.0,0.0,1.0,0,0.16666666666666666,11.83025325119781,29,1.8968753593212975,1.0,0.71,4367.0,0.011907487978016945,135.0,270.0,0.5
225.0,Private room,Slotervaart,Private room in bed and breakfast,1,1,4,2.0,2.0,4.0,2,58,0.42,3,271,3,10,28,4.93,4.93,4.95,4.97,4.98,4.69,4.79,58.0,150.0,0.0,0.0,2.0,0,0.3333333333333333,11.893223819301848,19,9.438340965535145,1.0,1.0,4382.0,0.01323596531264263,56.25,112.5,1.0
252.0,Entire home/apt,Centrum-West,Entire condo,1,0,2,1.5,0.0,1.0,3,102,0.9,1,38,2,10,11,4.92,4.9,4.87,4.98,4.99,4.96,4.83,102.0,16.0,2.0,6.0,14.0,1,5.333333333333333,11.819301848049282,42,1.8966421594490201,1.0,0.93,3633.0,0.028075970272502065,126.0,252.0,0.5
256.0,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,0,0,3,1.5,1.0,2.0,4,86,0.68,1,17,5,17,17,4.62,4.79,4.76,4.92,4.88,4.61,4.51,86.0,151.0,0.0,0.0,1.0,0,0.16666666666666666,11.816563997262149,37,4.57969925432881,1.0,0.89,3996.0,0.021521521521521522,85.33333333333333,256.0,0.6666666666666666
487.0,Entire home/apt,Oostelijk Havengebied - Indische Buurt,Houseboat,0,0,4,2.0,3.0,3.0,3,49,0.36,1,9,0,9,9,4.88,4.82,4.71,4.94,4.98,4.63,4.73,49.0,42.0,0.0,2.0,5.0,0,1.5,11.90965092402464,84,3.373693396412963,1.0,1.0,4296.0,0.011405959031657356,121.75,162.33333333333334,0.75
169.0,Entire home/apt,Bos en Lommer,Entire condo,0,0,4,1.5,2.0,2.0,2,11,0.13,1,4,3,4,4,4.91,5.0,4.91,5.0,5.0,4.55,4.73,11.0,397.0,0.0,0.0,0.0,0,0.0,12.955509924709103,32,6.297152190776212,1.0,0.0,2731.0,0.004027828634199927,42.25,84.5,0.5
249.0,Entire home/apt,Oostelijk Havengebied - Indische Buurt,Entire condo,0,0,4,1.5,2.0,2.0,3,108,0.78,1,95,0,0,0,4.76,4.77,4.72,4.79,4.86,4.66,4.63,108.0,39.0,0.0,2.0,4.0,0,1.3333333333333333,12.971937029431896,27,4.1908475931487965,1.0,0.7,4387.0,0.024618190107134716,62.25,124.5,0.5
405.0,Entire home/apt,Oud-Noord,Entire home,0,0,4,1.5,4.0,2.0,3,7,0.07,1,27,0,9,9,4.86,4.71,4.43,5.0,5.0,5.0,4.86,7.0,685.0,0.0,0.0,0.0,0,0.0,12.65160848733744,22,2.8037266298444945,1.0,0.71,3038.0,0.002304147465437788,101.25,101.25,0.5
190.0,Entire home/apt,De Pijp - Rivierenbuurt,Entire loft,0,0,2,1.5,1.0,1.0,4,72,0.51,1,234,6,30,49,4.77,4.88,4.93,4.93,4.86,4.92,4.69,72.0,2028.0,0.0,0.0,0.0,0,0.0,13.196440793976729,26,1.7966182394989976,0.7,0.0,4465.0,0.01612541993281075,95.0,190.0,0.5
157.0,Entire home/apt,Centrum-West,Entire rental unit,0,1,2,1.0,1.0,2.0,2,1,0.3,2,30,3,7,12,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,100.0,0.0,0.0,1.0,0,0.16666666666666666,12.8870636550308,36,2.7738477469440697,1.0,1.0,328.0,0.003048780487804878,78.5,157.0,1.0
315.0,Entire home/apt,Zuid,Entire rental unit,0,0,4,1.0,2.0,2.0,3,146,1.03,1,4,1,1,4,4.77,4.79,4.86,4.91,4.86,4.7,4.61,146.0,11.0,3.0,4.0,4.0,1,3.5,11.731690622861054,53,6.420240383817387,0.9,0.55,4496.0,0.032473309608540925,78.75,157.5,0.5
152.0,Entire home/apt,Noord-West,Entire home,0,0,4,1.0,2.0,3.0,4,38,0.27,1,151,0,0,0,4.92,4.84,4.7,4.86,4.86,4.81,4.72,38.0,32.0,0.0,1.0,4.0,0,1.0,13.078713210130047,24,4.31234085713284,1.0,0.33,4498.0,0.008448199199644287,38.0,76.0,0.75
580.0,Entire home/apt,Zuid,Entire home,0,0,5,2.0,4.0,4.0,3,37,0.3,1,9,0,0,0,4.89,4.86,4.65,5.0,4.95,4.92,4.61,37.0,34.0,0.0,3.0,3.0,0,1.5,11.676933607118412,29,3.3924770761495773,1.0,0.43,3941.0,0.009388480081197666,116.0,145.0,0.8
302.0,Entire home/apt,De Baarsjes - Oud-West,Entire condo,0,0,4,1.5,1.0,2.0,3,97,0.77,1,263,23,53,83,4.82,4.91,4.89,4.96,4.98,4.63,4.57,97.0,145.0,0.0,0.0,2.0,0,0.3333333333333333,11.67419575633128,36,4.657204050983744,1.0,0.67,4012.0,0.024177467597208374,75.5,302.0,0.5
245.0,Entire home/apt,Zuid,Entire loft,0,0,2,1.0,1.0,1.0,1,125,0.91,1,278,0,6,18,4.94,4.92,4.9,4.98,4.99,4.94,4.81,125.0,80.0,0.0,1.0,3.0,0,0.8333333333333334,12.271047227926077,50,5.4605558461571695,1.0,0.71,4361.0,0.028663150653519834,122.5,245.0,0.5
254.0,Entire home/apt,Oud-Oost,Entire townhouse,0,0,4,1.0,2.0,4.0,4,30,0.22,1,282,0,6,19,4.47,4.4,4.47,4.8,4.7,4.86,4.33,30.0,405.0,0.0,0.0,0.0,0,0.0,11.63586584531143,43,1.8114564051341786,1.0,0.67,4381.0,0.006847751654873316,63.5,127.0,1.0
363.0,Entire home/apt,Centrum-West,Houseboat,0,0,4,1.5,3.0,3.0,3,51,0.37,1,2,0,1,1,4.86,4.8,4.71,4.9,4.96,4.9,4.75,51.0,27.0,1.0,4.0,5.0,1,2.6666666666666665,12.09034907597536,76,2.702867094401313,1.0,1.0,4376.0,0.011654478976234004,90.75,121.0,0.75
119.0,Entire home/apt,Oud-Noord,Entire rental unit,0,0,2,1.0,1.0,1.0,1,2,2.0,1,20,0,0,0,4.5,4.0,4.0,5.0,4.5,4.0,4.0,2.0,4.0,2.0,2.0,2.0,1,2.0,11.55920602327173,2,3.0974818001885978,1.0,1.0,233.0,0.008583690987124463,59.5,119.0,0.5
130.0,Entire home/apt,Slotervaart,Entire rental unit,0,0,2,1.0,1.0,1.0,4,59,0.43,1,0,0,0,0,4.85,4.92,4.81,4.81,4.86,4.67,4.66,59.0,420.0,0.0,0.0,0.0,0,0.0,12.449007529089664,20,8.122198502991685,1.0,0.0,4389.0,0.01344269765322397,65.0,130.0,0.5
270.0,Entire home/apt,De Baarsjes - Oud-West,Entire home,0,0,4,1.0,1.0,2.0,2,1,0.75,2,81,1,8,24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,39.0,0.0,1.0,1.0,0,0.5,11.498973305954825,24,4.422548694045096,1.0,0.75,267.0,0.003745318352059925,67.5,270.0,0.5
155.0,Private room,Oostelijk Havengebied - Indische Buurt,Private room in bed and breakfast,0,1,2,1.0,1.0,1.0,1,39,0.28,1,124,6,18,31,4.79,4.97,4.89,4.76,4.82,4.66,4.66,39.0,1082.0,0.0,0.0,0.0,0,0.0,11.493497604380561,14,4.815046608485608,1.0,0.71,4389.0,0.00888585099111415,77.5,155.0,0.5
175.0,Entire home/apt,Centrum-West,Entire rental unit,0,0,2,1.0,1.0,1.0,2,25,0.18,1,0,0,0,0,4.8,4.92,4.68,4.88,5.0,4.8,4.8,25.0,789.0,0.0,0.0,0.0,0,0.0,11.474332648870636,46,3.12953963779017,1.0,0.14,4375.0,0.005714285714285714,87.5,175.0,0.5
276.0,Entire home/apt,Zuid,Entire rental unit,0,0,5,1.5,2.0,3.0,3,34,0.33,1,6,6,6,6,4.94,4.94,4.85,5.0,5.0,4.88,4.82,34.0,38.0,0.0,2.0,4.0,0,1.3333333333333333,11.482546201232033,48,2.902853740459495,1.0,0.71,3277.0,0.010375343301800427,55.2,138.0,0.6
124.0,Private room,De Baarsjes - Oud-West,Private room in townhouse,1,1,2,1.0,1.0,1.0,3,131,0.98,1,314,7,21,39,4.85,4.88,4.76,4.92,4.92,4.9,4.7,131.0,30.0,1.0,5.0,15.0,1,4.666666666666667,11.482546201232033,40,3.079581927551167,1.0,1.0,4235.0,0.03093270365997639,62.0,124.0,0.5
300.0,Entire home/apt,Watergraafsmeer,Entire home,0,0,4,1.5,3.0,3.0,5,49,0.35,1,335,15,35,65,4.88,4.71,4.69,4.9,4.94,4.8,4.59,49.0,417.0,0.0,0.0,0.0,0,0.0,11.633127994524298,31,3.1910445951290285,1.0,0.0,4387.0,0.0111693640300889,75.0,100.0,0.75
450.0,Entire home/apt,Zuid,Entire rental unit,0,0,4,1.5,3.0,4.0,2,34,0.25,1,0,0,0,0,4.97,4.97,4.94,4.97,4.91,4.97,4.71,34.0,60.0,0.0,6.0,6.0,0,3.0,11.425051334702259,31,2.937069229010715,1.0,0.88,4387.0,0.007750170959653521,112.5,150.0,1.0
404.0,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,0,0,4,1.5,3.0,3.0,5,101,0.73,1,253,0,0,0,4.85,4.9,4.86,4.91,4.92,4.69,4.6,101.0,62.0,0.0,1.0,1.0,0,0.5,11.425051334702259,23,6.103018833085767,1.0,0.0,4388.0,0.02301731996353692,101.0,134.66666666666666,0.75
375.0,Entire home/apt,Centrum-Oost,Boat,0,0,2,1.5,1.0,1.0,3,104,0.78,1,110,0,0,0,4.97,4.93,4.9,5.0,4.99,4.99,4.83,104.0,38.0,0.0,1.0,1.0,0,0.5,12.153319644079398,29,0.3432359797566874,1.0,1.0,4243.0,0.024510959226962056,187.5,375.0,0.5
240.0,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,0,0,4,1.5,3.0,4.0,4,26,0.19,1,7,3,3,3,4.92,4.96,4.85,5.0,5.0,4.81,4.85,26.0,29.0,1.0,2.0,4.0,1,1.8333333333333333,11.351129363449692,28,5.006066527604323,1.0,0.44,4366.0,0.005955107650022904,60.0,80.0,1.0
180.0,Entire home/apt,IJburg - Zeeburgereiland,Entire rental unit,0,0,4,1.0,2.0,2.0,5,56,0.47,1,247,1,1,1,4.96,4.98,4.86,5.0,5.0,4.7,4.8,56.0,71.0,0.0,1.0,2.0,0,0.6666666666666666,11.33744010951403,27,8.05331582952016,1.0,0.5,3765.0,0.014873837981407702,45.0,90.0,0.5
510.0,Entire home/apt,Centrum-West,Entire rental unit,0,0,2,1.5,1.0,1.0,3,78,0.57,1,253,0,0,0,4.96,4.96,4.97,4.97,4.96,4.99,4.78,78.0,23.0,1.0,2.0,3.0,1,1.6666666666666667,11.3347022587269,38,1.8294153772721335,1.0,0.35,4329.0,0.018018018018018018,255.0,510.0,0.5
147.0,Private room,De Baarsjes - Oud-West,Private room in bed and breakfast,0,1,2,1.0,1.0,1.0,1,35,0.26,15,334,9,33,59,4.46,4.63,4.29,4.54,4.49,4.34,4.31,35.0,79.0,0.0,2.0,2.0,0,1.0,11.373032169746748,6,5.018394581238095,0.96,1.0,4240.0,0.008254716981132075,73.5,147.0,0.5
101.0,Private room,De Baarsjes - Oud-West,Private room in bed and breakfast,0,1,2,0.0,1.0,2.0,1,72,0.53,15,310,6,20,45,4.58,4.75,4.48,4.86,4.77,4.59,4.48,72.0,17.0,2.0,5.0,13.0,1,4.833333333333333,11.373032169746748,6,5.016709071114241,0.96,1.0,4319.0,0.016670525584626072,50.5,101.0,1.0
104.0,Private room,De Baarsjes - Oud-West,Private room in bed and breakfast,0,1,2,0.0,1.0,1.0,1,49,0.36,15,314,0,11,39,4.43,4.49,4.55,4.71,4.63,4.53,4.2,49.0,27.0,1.0,13.0,16.0,1,7.5,11.373032169746748,10,5.047811498709083,0.96,1.0,4266.0,0.011486169714017815,52.0,104.0,0.5
83.0,Entire home/apt,Noord-Oost,Boat,0,0,2,1.0,0.0,1.0,3,93,0.78,1,0,0,0,0,4.87,4.82,4.89,4.97,4.97,4.75,4.76,93.0,21.0,1.0,6.0,6.0,1,3.5,11.394934976043805,22,8.35085135231731,1.0,1.0,3823.0,0.02432644520010463,41.5,83.0,0.5
160.0,Entire home/apt,Bos en Lommer,Entire home,0,0,3,1.0,1.0,1.0,2,1,0.94,1,41,0,0,0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,31.0,0.0,1.0,1.0,0,0.5,11.304585900068446,44,6.732051167312445,0.83,0.67,259.0,0.003861003861003861,53.333333333333336,160.0,0.3333333333333333
182.0,Entire home/apt,Oud-Oost,Entire rental unit,0,0,2,1.0,1.0,1.0,3,25,0.18,1,147,0,0,0,4.84,4.92,4.64,4.84,4.92,4.92,4.44,25.0,81.0,0.0,2.0,5.0,0,1.5,11.994524298425736,13,2.8630104144065696,0.0,0.57,4345.0,0.005753739930955121,91.0,182.0,0.5
170.0,Entire home/apt,Westerpark,Entire rental unit,0,0,2,0.0,0.0,1.0,2,8,0.31,1,77,17,47,77,4.88,4.75,4.88,4.88,5.0,4.88,4.13,8.0,28.0,1.0,1.0,1.0,1,1.0,11.299110198494182,25,3.5734838095392596,1.0,0.5,1000.0,0.008,85.0,170.0,0.5
475.0,Entire home/apt,Centrum-West,Entire home,0,0,4,1.5,2.0,2.0,5,36,0.28,1,7,0,0,0,5.0,5.0,4.89,5.0,5.0,4.97,4.78,36.0,140.0,0.0,0.0,1.0,0,0.16666666666666666,13.396303901437372,58,2.392107945933674,1.0,1.0,4132.0,0.008712487899322363,118.75,237.5,0.5
249.0,Entire home/apt,Geuzenveld - Slotermeer,Entire townhouse,0,0,4,1.5,3.0,3.0,3,55,0.41,1,25,0,1,1,4.87,4.93,4.96,4.83,4.96,4.57,4.74,55.0,24.0,1.0,1.0,2.0,1,1.1666666666666667,11.381245722108146,40,7.640117985607176,1.0,0.75,4280.0,0.012850467289719626,62.25,83.0,0.75
204.0,Entire home/apt,De Baarsjes - Oud-West,Entire home,0,0,2,1.5,2.0,2.0,3,4,0.06,1,146,7,26,56,5.0,5.0,5.0,5.0,5.0,4.5,4.5,4.0,107.0,0.0,0.0,1.0,0,0.16666666666666666,11.271731690622861,52,5.551473107500391,0.86,0.12,2261.0,0.0017691287041132243,102.0,102.0,1.0
217.0,Entire home/apt,Zuid,Entire rental unit,0,0,2,1.0,1.0,1.0,3,50,0.37,1,351,21,48,78,4.66,4.73,4.35,4.69,4.79,4.71,4.48,50.0,99.0,0.0,0.0,1.0,0,0.16666666666666666,11.326488706365502,27,5.902029806939279,0.8,0.5,4272.0,0.011704119850187267,108.5,217.0,0.5
550.0,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,0,0,4,1.0,2.0,2.0,3,40,0.3,1,364,29,59,89,4.63,4.79,4.41,4.63,4.72,4.53,4.45,40.0,647.0,0.0,0.0,0.0,0,0.0,11.225188227241615,13,4.89443156320523,0.8,0.9,4270.0,0.00936768149882904,137.5,275.0,0.5
309.0,Entire home/apt,Centrum-Oost,Entire condo,0,0,3,1.5,2.0,2.0,4,94,0.7,1,25,1,1,25,4.83,4.91,4.71,4.99,4.97,4.93,4.69,94.0,34.0,0.0,2.0,4.0,0,1.3333333333333333,12.265571526351813,20,0.45050413560798214,1.0,0.46,4273.0,0.021998595834308448,103.0,154.5,0.6666666666666666
500.0,Entire home/apt,De Baarsjes - Oud-West,Entire townhouse,1,0,4,2.5,2.0,2.0,2,105,0.79,1,218,5,13,13,4.94,4.93,4.83,4.96,4.98,4.92,4.77,105.0,67.0,0.0,1.0,7.0,0,1.5,13.81245722108145,64,4.109539764705977,0.83,0.95,4228.0,0.024834437086092714,125.0,250.0,0.5
356.0,Entire home/apt,Centrum-West,Entire rental unit,0,0,4,1.0,2.0,2.0,3,71,0.52,1,154,0,0,0,4.73,4.82,4.8,4.9,4.99,4.9,4.59,71.0,515.0,0.0,0.0,0.0,0,0.0,11.173169062286105,27,2.453354633843063,1.0,0.5,4302.0,0.016503951650395164,89.0,178.0,0.5
341.0,Entire home/apt,Oud-Oost,Entire condo,0,0,2,1.0,1.0,1.0,5,31,0.23,1,165,19,45,75,4.74,4.87,4.67,4.77,4.87,4.57,4.57,31.0,125.0,0.0,0.0,1.0,0,0.16666666666666666,11.392197125256674,32,1.7349473991454807,0.38,0.22,4232.0,0.007325141776937618,170.5,341.0,0.5
147.0,Entire home/apt,Westerpark,Entire rental unit,0,0,2,1.0,1.0,1.0,5,22,0.16,1,319,0,14,44,4.64,4.77,4.86,4.91,4.91,4.68,4.68,22.0,18.0,1.0,1.0,1.0,1,1.0,11.186858316221766,24,4.098045738763738,1.0,0.67,4283.0,0.005136586504786365,73.5,147.0,0.5
206.0,Entire home/apt,Westerpark,Entire rental unit,1,0,4,1.0,2.0,3.0,2,91,0.69,1,148,9,33,63,4.95,4.98,4.97,4.99,5.0,4.73,4.83,91.0,11.0,1.0,1.0,8.0,1,2.1666666666666665,13.535934291581109,21,3.9136227877632477,1.0,0.19,4205.0,0.02164090368608799,51.5,103.0,0.75
82.0,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,0,0,2,1.0,1.0,1.0,2,24,0.18,1,50,0,0,0,4.92,4.96,4.75,4.96,4.96,4.67,4.67,24.0,2867.0,0.0,0.0,0.0,0,0.0,11.154004106776181,6,4.566120965217676,0.0,0.0,4284.0,0.0056022408963585435,41.0,82.0,0.5
450.0,Entire home/apt,Centrum-Oost,Entire condo,0,0,4,1.5,2.0,4.0,5,22,0.22,1,76,0,4,4,4.95,4.86,4.86,4.95,5.0,4.95,4.73,22.0,31.0,0.0,1.0,2.0,0,0.6666666666666666,12.643394934976044,48,0.31962025483346546,1.0,0.6,3169.0,0.006942253076680341,112.5,225.0,1.0
331.0,Entire home/apt,De Pijp - Rivierenbuurt,Entire home,0,0,2,1.5,2.0,1.0,5,7,0.28,1,29,0,15,29,5.0,5.0,4.86,5.0,5.0,5.0,4.71,7.0,348.0,0.0,0.0,0.0,0,0.0,12.232717316906228,77,2.6178968658710327,1.0,0.71,970.0,0.007216494845360825,165.5,165.5,0.5
105.0,Entire home/apt,Oud-Noord,Entire home,0,0,4,2.0,2.0,0.0,5,19,0.15,1,38,0,1,1,5.0,4.94,4.95,5.0,5.0,5.0,4.89,19.0,17.0,1.0,2.0,2.0,1,1.5,11.507186858316222,30,2.748397881402539,0.8,0.39,3938.0,0.004824784154393093,26.25,52.5,0.0
175.0,Entire home/apt,Oud-Noord,Entire home,0,0,4,1.5,1.0,1.0,3,19,0.16,1,133,0,0,0,4.84,4.84,4.42,4.95,5.0,4.68,4.53,19.0,44.0,0.0,1.0,1.0,0,0.5,11.173169062286105,27,3.509519142702684,1.0,0.25,3830.0,0.004960835509138381,43.75,175.0,0.25
358.0,Entire home/apt,De Baarsjes - Oud-West,Entire condo,0,0,2,1.5,1.0,1.0,3,96,0.71,1,350,17,45,75,4.94,4.97,4.91,4.98,4.96,4.92,4.77,96.0,68.0,0.0,1.0,5.0,0,1.1666666666666667,11.293634496919918,18,3.469963151057917,1.0,1.0,4277.0,0.02244563946691606,179.0,358.0,0.5
121.0,Entire home/apt,Centrum-West,Entire condo,0,0,1,1.0,1.0,1.0,4,25,0.18,1,2,0,1,1,4.48,4.52,4.56,4.8,4.92,4.8,4.4,25.0,123.0,0.0,0.0,3.0,0,0.5,11.214236824093087,50,1.7515258356641727,1.0,0.62,4283.0,0.0058370301190754145,121.0,121.0,1.0
284.0,Entire home/apt,Noord-Oost,Entire home,0,0,5,1.5,3.0,4.0,4,1,0.21,1,72,0,0,0,3.0,4.0,3.0,5.0,5.0,3.0,4.0,1.0,143.0,0.0,0.0,1.0,0,0.16666666666666666,11.104722792607802,11,5.538565933979898,1.0,0.2,371.0,0.0026954177897574125,56.8,94.66666666666667,0.8
336.0,Entire home/apt,De Pijp - Rivierenbuurt,Entire rental unit,0,0,4,1.5,2.0,4.0,3,60,0.5,1,145,0,0,0,4.57,4.7,4.48,4.65,4.72,4.85,4.45,60.0,80.0,0.0,1.0,6.0,0,1.3333333333333333,11.099247091033538,47,2.678678622941105,1.0,0.91,3851.0,0.015580368735393405,84.0,168.0,1.0
188.0,Private room,Centrum-West,Private room in boat,0,1,2,1.0,1.0,1.0,3,69,0.65,1,85,8,11,24,5.0,4.99,4.97,5.0,5.0,4.99,4.83,69.0,98.0,0.0,0.0,2.0,0,0.3333333333333333,11.096509240246407,26,2.4759999974351334,0.67,1.0,3420.0,0.02017543859649123,94.0,188.0,0.5
500.0,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,0,0,4,2.0,3.0,3.0,3,98,0.74,1,39,0,7,37,4.94,4.92,4.86,4.98,4.96,4.88,4.81,98.0,21.0,1.0,2.0,4.0,1,1.8333333333333333,11.096509240246407,55,3.7095364667434163,1.0,0.5,4179.0,0.023450586264656615,125.0,166.66666666666666,0.75
69.0,Private room,Oud-Oost,Private room in home,1,0,2,1.5,1.0,1.0,2,96,0.71,1,204,0,4,23,4.75,4.85,4.63,4.99,4.93,4.73,4.66,96.0,2.0,1.0,4.0,12.0,1,3.8333333333333335,12.4435318275154,26,2.4125203321219484,1.0,1.0,4279.0,0.02243514839915868,34.5,69.0,0.5
116.0,Private room,De Pijp - Rivierenbuurt,Private room in condo,1,0,2,1.5,1.0,1.0,2,64,1.26,1,49,11,28,49,4.91,4.88,4.88,4.97,4.97,4.92,4.64,64.0,81.0,0.0,1.0,10.0,0,2.0,11.091033538672143,33,2.33057287515336,1.0,0.89,1745.0,0.03667621776504298,58.0,116.0,0.5
250.0,Entire home/apt,De Baarsjes - Oud-West,Entire rental unit,0,0,2,0.0,1.0,1.0,5,23,0.17,1,277,0,0,2,4.7,4.91,4.74,4.96,4.96,4.7,4.43,23.0,1102.0,0.0,0.0,0.0,0,0.0,11.069130732375086,31,4.825768627462334,1.0,0.71,4206.0,0.005468378506894912,125.0,250.0,0.5
314.0,Entire home/apt,Centrum-West,Entire rental unit,0,0,4,1.5,2.0,2.0,4,40,0.39,1,158,0,0,0,4.98,4.98,5.0,5.0,4.98,4.95,4.79,40.0,62.0,0.0,3.0,4.0,0,1.6666666666666667,11.066392881587953,29,2.8579139627703363,1.0,0.69,3301.0,0.012117540139351712,78.5,157.0,0.5
400.0,Entire home/apt,Centrum-Oost,Entire home,0,0,4,1.5,3.0,3.0,3,65,0.49,1,189,0,3,3,4.89,4.97,4.75,4.97,4.94,4.66,4.74,65.0,143.0,0.0,0.0,1.0,0,0.16666666666666666,11.058179329226558,25,3.1292240712674837,0.0,0.0,4215.0,0.01542111506524318,100.0,133.33333333333334,0.75
531.0,Entire home/apt,Oud-Oost,Entire rental unit,0,0,2,1.0,1.0,2.0,3,44,0.33,1,363,28,58,88,4.89,4.93,4.84,4.95,4.98,4.7,4.74,44.0,1163.0,0.0,0.0,0.0,0,0.0,12.07939767282683,23,2.5866887089870443,1.0,0.71,4184.0,0.010516252390057362,265.5,531.0,1.0
211.0,Entire home/apt,De Baarsjes - Oud-West,Entire condo,0,0,2,1.0,1.0,1.0,2,77,0.58,1,48,3,4,4,4.81,4.86,4.77,4.71,4.84,4.86,4.6,77.0,8.0,1.0,2.0,2.0,1,1.5,11.34839151266256,18,4.60739058860879,0.8,0.6,4214.0,0.018272425249169437,105.5,211.0,0.5
373.0,Entire home/apt,Centrum-West,Entire rental unit,0,0,4,1.5,2.0,2.0,3,56,0.42,1,10,0,0,0,4.91,4.96,4.89,4.98,5.0,4.98,4.68,56.0,662.0,0.0,0.0,0.0,0,0.0,11.099247091033538,46,2.5517683268077973,1.0,0.0,4215.0,0.0132858837485172,93.25,186.5,0.5
228.0,Entire home/apt,De Pijp - Rivierenbuurt,Entire rental unit,0,0,2,1.0,1.0,1.0,2,47,0.35,1,249,0,0,0,4.94,4.85,4.91,4.94,4.94,4.85,4.72,47.0,27.0,1.0,2.0,2.0,1,1.5,11.225188227241615,40,2.2053462568948925,1.0,1.0,4241.0,0.011082291912284839,114.0,228.0,0.5
270.0,Entire home/apt,Centrum-West,Boat,1,1,4,1.0,1.0,2.0,1,129,0.97,1,3,0,0,0,4.92,4.95,4.84,4.95,4.92,4.93,4.78,129.0,153.0,0.0,0.0,1.0,0,0.16666666666666666,11.003422313483915,47,2.2810583722472386,1.0,1.0,4233.0,0.03047484053862509,67.5,270.0,0.5
435.0,Entire home/apt,Centrum-Oost,Entire condo,0,0,2,1.5,1.0,2.0,1,82,0.62,1,359,24,54,84,4.83,4.8,4.7,4.9,4.94,4.88,4.64,82.0,358.0,0.0,0.0,0.0,0,0.0,10.973305954825461,49,0.7493355062322311,0.0,0.08,4200.0,0.019523809523809523,217.5,435.0,1.0
177.0,Entire home/apt,Oud-Oost,Entire condo,0,0,2,1.0,1.0,1.0,2,69,0.52,1,33,15,25,33,4.87,4.91,4.85,4.96,4.99,4.93,4.69,69.0,135.0,0.0,0.0,1.0,0,0.16666666666666666,10.962354551676933,42,2.181294888317672,1.0,0.5,4221.0,0.016346837242359632,88.5,177.0,0.5
315.0,Entire home/apt,Centrum-West,Houseboat,1,0,2,1.0,1.0,1.0,5,138,1.04,1,265,7,29,59,4.86,4.87,4.83,4.92,4.9,4.97,4.75,138.0,65.0,0.0,3.0,13.0,0,3.1666666666666665,10.948665297741274,47,2.3467599944178126,1.0,0.94,4226.0,0.0326549929010885,157.5,315.0,0.5
425.0,Entire home/apt,Zuid,Entire rental unit,0,0,4,2.0,4.0,4.0,4,73,0.56,1,31,0,0,0,4.93,4.93,4.85,4.94,4.99,4.96,4.66,73.0,37.0,0.0,1.0,2.0,0,0.6666666666666666,12.284736481861739,32,3.5425672172170213,1.0,0.75,4131.0,0.01767126603727911,106.25,106.25,1.0
227.0,Entire home/apt,Zuid,Entire rental unit,0,0,4,1.0,2.0,2.0,2,62,0.54,1,239,1,1,1,4.74,4.73,4.9,4.87,4.85,4.74,4.48,62.0,23.0,1.0,3.0,6.0,1,2.5,15.616700889801505,15,5.332189758907735,0.9,0.33,3641.0,0.017028288931612196,56.75,113.5,0.5
